Page ascore,Source title,Source url,Target url,Anchor,External links,Internal links,Nofollow,Sponsored,Ugc,Text,Frame,Form,Image,Sitewide,First seen,Last seen,New link,Lost link
13,Recensement militaire - enfants nés en 2009,https://app.panneaupocket.com/ville/1859444049-azillanet-34210?panneau=460818619,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,12,41,false,false,false,true,false,false,false,false,2024-12-26,2025-02-12,false,true
13,La Com Com communique,https://app.panneaupocket.com/ville/1859444049-azillanet-34210?panneau=909116031,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,12,45,false,false,false,true,false,false,false,false,2024-12-25,2025-02-09,false,true
13,VITESSE LIMITEE SUR LA RD118,https://app.panneaupocket.com/ville/1861581156-puyvalador-66210?panneau=1982867213,https://cc-pyrenees-catalanes.geosphere.fr/guichet-unique/Login/Particulier,https://cc-pyrenees-catalanes.geosphere.fr/guichet-unique/Login/Particulier,11,60,false,false,false,true,false,false,false,false,2025-04-10,2025-04-10,false,false
13,ENCOMBRANTS,https://app.panneaupocket.com/ville/1861581156-puyvalador-66210?panneau=279571088,https://cc-pyrenees-catalanes.geosphere.fr/guichet-unique/Login/Particulier,https://cc-pyrenees-catalanes.geosphere.fr/guichet-unique/Login/Particulier,11,58,false,false,false,true,false,false,false,false,2025-04-16,2025-04-16,false,false
13,BILANS VISUELS GRATUITS LE 22 AVRIL 2025,https://app.panneaupocket.com/ville/1861581156-puyvalador-66210?panneau=585699591,https://cc-pyrenees-catalanes.geosphere.fr/guichet-unique/Login/Particulier,https://cc-pyrenees-catalanes.geosphere.fr/guichet-unique/Login/Particulier,11,58,false,false,false,true,false,false,false,false,2025-04-13,2025-04-13,false,false
13,EQUIPEMENT OBLIGATOIRE,https://app.panneaupocket.com/ville/1861581156-puyvalador-66210?panneau=597100240,https://cc-pyrenees-catalanes.geosphere.fr/guichet-unique/Login/Particulier,https://cc-pyrenees-catalanes.geosphere.fr/guichet-unique/Login/Particulier,11,56,false,false,false,true,false,false,false,false,2025-03-21,2025-03-21,false,false
13,ARRÊTE PRÉFECTORAL- RESTRICTION EAU-SECHERESSE,https://app.panneaupocket.com/ville/1882812993-villespassans-34360?panneau=1272306938,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,16,69,false,false,false,true,false,false,false,false,2024-12-30,2025-03-26,false,false
13,🐈 CAMPAGNE IDENTIFICATION ET STÉRILISATION 🐈,https://app.panneaupocket.com/ville/1882812993-villespassans-34360?panneau=689025061,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,16,66,false,false,false,true,false,false,false,false,2024-12-29,2025-03-28,false,false
13,Agence Postale Communale,https://app.panneaupocket.com/ville/1918872185-faux-24560?panneau=1060989532,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,13,46,false,false,false,true,false,false,false,false,2025-01-22,2025-04-18,false,false
13,Collecte de fonds - Classe verte école de Faux 🌳,https://app.panneaupocket.com/ville/1918872185-faux-24560?panneau=1683725994,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,13,53,false,false,false,true,false,false,false,false,2025-03-10,2025-04-27,false,false
13,Recensement citoyen,https://app.panneaupocket.com/ville/1918872185-faux-24560?panneau=1812846235,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,13,53,false,false,false,true,false,false,false,false,2025-03-09,2025-04-25,false,false
13,Demandes autorisations d'urbanisme,https://app.panneaupocket.com/ville/1918872185-faux-24560?panneau=2136177468,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,13,46,false,false,false,true,false,false,false,false,2025-01-17,2025-04-16,false,false
13,Bibliothèque 📚,https://app.panneaupocket.com/ville/1918872185-faux-24560?panneau=421776255,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,21,38,false,false,false,true,false,false,false,false,2025-01-29,2025-05-06,false,false
13,Avis d'enquête publique,https://app.panneaupocket.com/ville/1918872185-faux-24560?panneau=562017518,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,13,44,false,false,false,true,false,false,false,false,2025-01-28,2025-03-11,false,false
13,Infos Pratiques Mairie,https://app.panneaupocket.com/ville/1918872185-faux-24560?panneau=764838192,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,13,46,false,false,false,true,false,false,false,false,2025-01-15,2025-04-15,false,false
13,Infos Pratiques Mairie,https://app.panneaupocket.com/ville/1918872185-faux-24560?panneau=851891898,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,https://atd24.geosphere.fr/guichet-unique/Login/Particulier,12,50,false,false,false,true,false,false,false,false,2025-03-08,2025-04-28,false,false
13,Vente de chaussettes,https://app.panneaupocket.com/ville/1947686643-flangebouche-25390?panneau=1839184053,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique,19,61,false,false,false,true,false,false,false,false,2025-02-25,2025-04-12,false,false
13,Soirée Carnaval 🎭,https://app.panneaupocket.com/ville/1947686643-flangebouche-25390?panneau=2040533677,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique,20,64,false,false,false,true,false,false,false,false,2025-01-12,2025-02-25,false,false
13,VACCIN GRIPPE,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=1122371591,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique,12,72,false,false,false,true,false,false,false,false,2025-01-02,2025-02-18,false,false
13,VACCIN GRIPPE,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=1122371591,https://portesduhautdoubs.geosphere.fr/guichet-unique,,12,72,false,false,false,true,false,false,false,false,2025-01-02,2025-02-18,false,false
13,TRANSPORT Y'LICO,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=1525655423,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique,14,73,false,false,false,true,false,false,false,false,2025-01-31,2025-04-30,false,false
13,TRANSPORT Y'LICO,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=1525655423,https://portesduhautdoubs.geosphere.fr/guichet-unique,,14,73,false,false,false,true,false,false,false,false,2025-01-31,2025-04-30,false,false
13,TOP DÉPART POUR LE PLUI AVOUDREY,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=1720990910,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique,12,63,false,false,false,true,false,false,false,false,2024-12-02,2025-04-13,false,false
13,TOP DÉPART POUR LE PLUI AVOUDREY,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=1720990910,https://portesduhautdoubs.geosphere.fr/guichet-unique,,12,63,false,false,false,true,false,false,false,false,2024-12-02,2025-04-13,false,false
13,INFORMATIONS D'URBANISME,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=2051931265,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique,33,60,false,false,false,true,false,false,false,false,2025-01-02,2025-05-16,false,false
13,INFORMATIONS D'URBANISME,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=2051931265,https://portesduhautdoubs.geosphere.fr/guichet-unique,,33,60,false,false,false,true,false,false,false,false,2025-01-02,2025-05-16,false,false
13,URBANISME ET PLUi,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=2105301096,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique,12,61,false,false,false,true,false,false,false,false,2024-12-17,2025-03-13,false,false
13,URBANISME ET PLUi,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=2105301096,https://portesduhautdoubs.geosphere.fr/guichet-unique,,12,61,false,false,false,true,false,false,false,false,2024-12-17,2025-03-13,false,false
13,PHARMACIE DE LA POMMERAIE,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=260274328,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique,12,72,false,false,false,true,false,false,false,false,2024-12-31,2025-02-14,false,false
13,PHARMACIE DE LA POMMERAIE,https://app.panneaupocket.com/ville/2079996111-avoudrey-25690?panneau=260274328,https://portesduhautdoubs.geosphere.fr/guichet-unique,,12,72,false,false,false,true,false,false,false,false,2024-12-31,2025-02-14,false,false
13,Mairie Magny-Châtelard (FR-25) ⚠️ Alertes & informations municipales,https://app.panneaupocket.com/ville/2103980721-magny-chatelard-25360,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique,10,25,false,false,false,true,false,false,false,false,2024-05-09,2025-02-04,false,true
13,📝 Infos Pratiques Mairie 📝,https://app.panneaupocket.com/ville/2103980721-magny-chatelard-25360?panneau=540958428,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique,10,29,false,false,false,true,false,false,false,false,2024-05-13,2025-02-15,false,true
13,Mairie Cébazan (FR-34) ⚠️ Alertes & informations municipales,https://app.panneaupocket.com/ville/35350739-cebazan-34360,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,ICI,12,47,false,false,false,true,false,false,false,false,2025-03-08,2025-05-25,false,true
13,Mairie Cébazan (FR-34) ⚠️ Alertes & informations municipales,https://app.panneaupocket.com/ville/35350739-cebazan-34360,https://sudherault.geosphere.fr/guichet-unique/Login/AffichageReglementaire,ICI,12,47,false,false,false,true,false,false,false,false,2025-04-13,2025-05-25,false,true
13,PRESENCE CHARCUTIER/BOUCHER AMBULANT,https://app.panneaupocket.com/ville/35350739-cebazan-34360?panneau=1260220768,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,ICI,11,42,false,false,false,true,false,false,false,false,2025-03-25,2025-05-19,false,true
13,OUVERTURE L'ATELIER DE NIKO !,https://app.panneaupocket.com/ville/35350739-cebazan-34360?panneau=1541985336,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,ICI,11,42,false,false,false,true,false,false,false,false,2025-02-07,2025-03-25,false,false
13,CAMPAGNE DE STÉRILISATION CHATS ERRANTS 2024/2025,https://app.panneaupocket.com/ville/35350739-cebazan-34360?panneau=1628843527,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,ICI,11,42,false,false,false,true,false,false,false,false,2025-03-21,2025-05-12,false,true
13,CAMPAGNE DE STÉRILISATION CHATS ERRANTS 2024/2025,https://app.panneaupocket.com/ville/35350739-cebazan-34360?panneau=1628843527,https://sudherault.geosphere.fr/guichet-unique/Login/AffichageReglementaire,ICI,14,23,false,false,false,true,false,false,false,false,2025-05-12,2025-05-12,false,false
13,PLATEAU SPORTIF NOUVEAUX HORAIRES,https://app.panneaupocket.com/ville/35350739-cebazan-34360?panneau=1662410344,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,ICI,11,42,false,false,false,true,false,false,false,false,2025-04-01,2025-05-23,false,true
13,"NOUVEAU, SUCRÉ SALÉ DE VAL",https://app.panneaupocket.com/ville/35350739-cebazan-34360?panneau=223183560,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,ICI,12,38,false,false,false,true,false,false,false,false,2025-03-09,2025-04-25,false,false
13,"NOUVEAU, SUCRÉ SALÉ DE VAL",https://app.panneaupocket.com/ville/35350739-cebazan-34360?panneau=223183560,https://sudherault.geosphere.fr/guichet-unique/Login/AffichageReglementaire,ICI,12,38,false,false,false,true,false,false,false,false,2025-04-25,2025-04-25,false,false
13,PERMANENCE MAIRIE,https://app.panneaupocket.com/ville/35350739-cebazan-34360?panneau=329526228,https://sudherault.geosphere.fr/guichet-unique/Login/Particulier,ICI,11,42,false,false,false,true,false,false,false,false,2025-02-10,2025-03-28,false,false
13,Fermeture déchetterie,https://app.panneaupocket.com/ville/373250555-meilleray-77320?panneau=1354193681,https://petitmorin.geosphere.fr/guichet-unique/Login/,https://petitmorin.geosphere.fr/guichet-unique/Login/,12,40,false,false,false,true,false,false,false,false,2025-01-03,2025-02-17,false,false
13,Inscription scolaire - Enfants nés en 2022,https://app.panneaupocket.com/ville/373250555-meilleray-77320?panneau=1919011831,https://petitmorin.geosphere.fr/guichet-unique/Login/,https://petitmorin.geosphere.fr/guichet-unique/Login/,12,42,false,false,false,true,false,false,false,false,2025-01-14,2025-02-23,false,false
13,Journées portes ouvertes les compagnons du devoir,https://app.panneaupocket.com/ville/40656415-saint-barthelemy-de-bellegarde-24700?panneau=236060035,http://atd24.geosphere.fr/guichet-unique,http://atd24.geosphere.fr/guichet-unique,11,28,false,false,false,true,false,false,false,false,2025-01-15,2025-02-25,false,false
13,Distribution des bacs jaunes,https://app.panneaupocket.com/ville/512171601-ouvrouer-les-champs-45150?panneau=1105802938,https://ccdesloges.geosphere.fr/guichet-unique,https://ccdesloges.geosphere.fr/guichet-unique,40,47,false,false,false,true,false,false,false,false,2025-03-21,2025-05-08,false,false
13,Distribution des bacs jaunes,https://app.panneaupocket.com/ville/512171601-ouvrouer-les-champs-45150?panneau=1105802938,https://ccdesloges.geosphere.fr/guichet-unique/Docs/guichet_unique/usager/Guideduguichetunique.html,guide,40,47,false,false,false,true,false,false,false,false,2025-03-21,2025-05-08,false,false
13,ESPACE SERVICES PUBLICS,https://app.panneaupocket.com/ville/512171601-ouvrouer-les-champs-45150?panneau=158352716,https://ccdesloges.geosphere.fr/guichet-unique,https://ccdesloges.geosphere.fr/guichet-unique,19,73,false,false,false,true,false,false,false,false,2024-12-13,2025-04-25,false,false
13,ESPACE SERVICES PUBLICS,https://app.panneaupocket.com/ville/512171601-ouvrouer-les-champs-45150?panneau=158352716,https://ccdesloges.geosphere.fr/guichet-unique/Docs/guichet_unique/usager/Guideduguichetunique.html,guide,19,73,false,false,false,true,false,false,false,false,2024-10-26,2025-04-25,false,false
13,Travaux d'entretien de la végétation,https://app.panneaupocket.com/ville/512171601-ouvrouer-les-champs-45150?panneau=1682244563,https://ccdesloges.geosphere.fr/guichet-unique,https://ccdesloges.geosphere.fr/guichet-unique,40,47,false,false,false,true,false,false,false,false,2025-01-29,2025-05-09,false,false
13,Travaux d'entretien de la végétation,https://app.panneaupocket.com/ville/512171601-ouvrouer-les-champs-45150?panneau=1682244563,https://ccdesloges.geosphere.fr/guichet-unique/Docs/guichet_unique/usager/Guideduguichetunique.html,guide,40,47,false,false,false,true,false,false,false,false,2025-01-29,2025-05-09,false,false
13,Relevés des compteurs d'eau 💧,https://app.panneaupocket.com/ville/512171601-ouvrouer-les-champs-45150?panneau=889429315,https://ccdesloges.geosphere.fr/guichet-unique,https://ccdesloges.geosphere.fr/guichet-unique,19,73,false,false,false,true,false,false,false,false,2025-02-27,2025-04-16,false,false
13,Relevés des compteurs d'eau 💧,https://app.panneaupocket.com/ville/512171601-ouvrouer-les-champs-45150?panneau=889429315,https://ccdesloges.geosphere.fr/guichet-unique/Docs/guichet_unique/usager/Guideduguichetunique.html,guide,19,73,false,false,false,true,false,false,false,false,2025-02-27,2025-04-16,false,false
13,Inscriptions à l'école maternelle,https://app.panneaupocket.com/ville/541566591-quincey-70000?panneau=1722352237,https://guichetunique.geosphere.fr/vesoul,https://guichetunique.geosphere.fr/vesoul,12,45,false,false,false,true,false,false,false,false,2025-02-11,2025-03-29,false,false
13,Déchetterie horaires d'hiver,https://app.panneaupocket.com/ville/541566591-quincey-70000?panneau=645149388,https://guichetunique.geosphere.fr/vesoul,https://guichetunique.geosphere.fr/vesoul,12,46,false,false,false,true,false,false,false,false,2025-02-10,2025-02-10,false,false
13,CAMION PIZZAS 🍕,https://app.panneaupocket.com/ville/574513880-epenoy-25800?panneau=1275430316,https://portesduhautdoubs.geosphere.fr/guichet-unique,,11,29,false,false,false,true,false,false,false,false,2024-06-07,2025-02-21,false,true
13,CAMION PIZZAS 🍕,https://app.panneaupocket.com/ville/574513880-epenoy-25800?panneau=1275430316,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique.,11,29,false,false,false,true,false,false,false,false,2024-06-07,2025-02-21,false,true
13,CLUB DE L'AMITIÉ,https://app.panneaupocket.com/ville/574513880-epenoy-25800?panneau=2084221363,https://portesduhautdoubs.geosphere.fr/guichet-unique,,11,29,false,false,false,true,false,false,false,false,2025-01-12,2025-02-26,false,true
13,CLUB DE L'AMITIÉ,https://app.panneaupocket.com/ville/574513880-epenoy-25800?panneau=2084221363,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique.,11,29,false,false,false,true,false,false,false,false,2025-01-12,2025-02-26,false,true
13,RECENSEMENT CITOYEN A 16 ANS,https://app.panneaupocket.com/ville/574513880-epenoy-25800?panneau=802852225,https://portesduhautdoubs.geosphere.fr/guichet-unique,,11,29,false,false,false,true,false,false,false,false,2024-06-02,2025-02-19,false,true
13,RECENSEMENT CITOYEN A 16 ANS,https://app.panneaupocket.com/ville/574513880-epenoy-25800?panneau=802852225,https://portesduhautdoubs.geosphere.fr/guichet-unique,https://portesduhautdoubs.geosphere.fr/guichet-unique.,11,29,false,false,false,true,false,false,false,false,2024-06-02,2025-02-19,false,true
13,Mairie Crosmières (FR-72) ⚠️ Alertes & informations municipales,https://app.panneaupocket.com/ville/610129040-crosmieres-72200,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,guichet unique en ligne,16,67,false,false,false,true,false,false,false,false,2023-12-17,2025-05-07,false,true
13,Sécurité des élèves,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=1148354099,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,19,67,false,false,false,true,false,false,false,false,2025-01-21,2025-03-06,false,false
13,"Ciné-échange du documentaire ""VIVANTS"" 🎥",https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=1183038253,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,20,70,false,false,false,true,false,false,false,false,2025-01-20,2025-03-02,false,false
13,Chantier argent de poche,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=1323547205,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,24,71,false,false,false,true,false,false,false,false,2025-01-20,2025-04-26,false,true
13,Portes Ouvertes Lycée,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=1327727999,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,24,71,false,false,false,true,false,false,false,false,2025-02-15,2025-04-05,false,true
13,Portes Ouvertes Lycée,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=1327727999,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,guichet unique en ligne,15,79,false,false,false,true,false,false,false,false,2025-04-05,2025-04-05,false,false
13,Forages domestiques💧,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=1594032222,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,24,72,false,false,false,true,false,false,false,false,2025-01-14,2025-02-28,false,false
13,Instants Familles 👨‍👩‍👧‍👦,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=1605503125,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,guichet unique en ligne,20,73,false,false,false,true,false,false,false,false,2025-03-18,2025-05-06,false,true
13,JPO Les Compagnons Du Devoir,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=167050480,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,24,77,false,false,false,true,false,false,false,false,2025-01-13,2025-02-25,false,false
13,Épicerie Bistrot | FDJ | Poisson | Pizzas,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=1804852160,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,24,73,false,false,false,true,false,false,false,false,2025-02-15,2025-02-15,false,false
13,Quelles autorisations pour quels travaux ? 🚧,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=1965948146,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,24,72,false,false,false,true,false,false,false,false,2025-01-13,2025-02-27,false,false
13,☎ ​Numéros utiles ☎,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=293474861,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,20,66,false,false,false,true,false,false,false,false,2025-01-23,2025-03-05,false,false
13,Recensement citoyen,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=301896719,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,guichet unique en ligne,18,64,false,false,false,true,false,false,false,false,2025-03-13,2025-03-13,false,false
13,Recensement citoyen,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=301896719,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,30,94,false,false,false,true,false,false,false,false,2025-01-27,2025-03-13,false,true
13,Vachemembon 🐮 - Marché d'été à la ferme 🚜🪩,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=35314621,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,guichet unique en ligne,18,66,false,false,false,true,false,false,false,false,2025-03-14,2025-05-03,false,true
13,Fermeture définitive du réseau cuivre et ADSL,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=604242112,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,guichet unique en ligne,18,65,false,false,false,true,false,false,false,false,2025-03-13,2025-05-03,false,true
13,Fermeture définitive du réseau cuivre et ADSL,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=604242112,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,30,94,false,false,false,true,false,false,false,false,2025-01-24,2025-03-13,false,true
13,⚠ 🔄 Menus de la cantine 🍴,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=614147570,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,23,75,false,false,false,true,false,false,false,false,2025-01-13,2025-02-25,false,false
13,Vol de drones,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=656977856,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,guichet unique en ligne,19,69,false,false,false,true,false,false,false,false,2025-03-15,2025-05-02,false,true
13,Accueil de loisirs mercredis 🎨,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=667599586,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,guichet unique en ligne,18,66,false,false,false,true,false,false,false,false,2025-03-14,2025-05-06,false,true
13,⚠ ENEDIS en cas d'incidents sur le réseau,https://app.panneaupocket.com/ville/610129040-crosmieres-72200?panneau=935558594,https://pays-flechois.geosphere.fr/guichet-unique/Login/Particulier,GUICHET UNIQUE ICI,24,72,false,false,false,true,false,false,false,false,2025-01-17,2025-03-01,false,false
13,Mairie Saint-Symphorien-sur-Saône (FR-21) ⚠️ Alertes & informations municipales,https://app.panneaupocket.com/ville/666949121-saint-symphorien-sur-saone-21170,https://valdesaone.geosphere.fr/guichet-unique,https://valdesaone.geosphere.fr/guichet-unique,24,56,false,false,false,true,false,false,false,false,2024-12-04,2025-06-25,false,false
13,""" séances Bébés nageurs "" 2025",https://app.panneaupocket.com/ville/666949121-saint-symphorien-sur-saone-21170?panneau=869237574,https://valdesaone.geosphere.fr/guichet-unique,https://valdesaone.geosphere.fr/guichet-unique,13,72,false,false,false,true,false,false,false,false,2024-12-20,2025-02-03,false,false
13,FRANCE SERVICES,https://app.panneaupocket.com/ville/666949121-saint-symphorien-sur-saone-21170?panneau=887976340,https://valdesaone.geosphere.fr/guichet-unique,https://valdesaone.geosphere.fr/guichet-unique,12,38,false,false,false,true,false,false,false,false,2024-12-01,2025-04-21,false,false
13,DIAGNOSTIC ETAT DES HAIES 🌳🌿,https://app.panneaupocket.com/ville/74250061-reans-32800?panneau=141007747,https://pays-armagnac.geosphere.fr/guichet-unique/Login/Particulier,https://pays-armagnac.geosphere.fr/guichet-unique/Login/Particulier,10,29,false,false,false,true,false,false,false,false,2025-01-16,2025-03-03,false,false
13,TOURNEE CONSERVATION CADASTRE,https://app.panneaupocket.com/ville/74250061-reans-32800?panneau=394384127,https://pays-armagnac.geosphere.fr/guichet-unique/Login/Particulier,https://pays-armagnac.geosphere.fr/guichet-unique/Login/Particulier,11,28,false,false,false,true,false,false,false,false,2025-03-04,2025-04-22,false,false
13,Concertation du public sur le projet de PLUi,https://app.panneaupocket.com/ville/814209398-saint-christophe-sur-avre-27820?panneau=1149112741,https://paysdavre.geosphere.fr/guichet-unique/Login/Particulier,https://paysdavre.geosphere.fr/guichet-unique/Login/Particulier,10,29,false,false,false,true,false,false,false,false,2025-01-12,2025-04-06,false,false
13,Sandrine Périnelle: prochains ateliers,https://app.panneaupocket.com/ville/864124154-faramans-38260?panneau=1794157957,https://bievre-isere.geosphere.fr/guichet-unique,https://bievre-isere.geosphere.fr/guichet-unique,12,52,false,false,false,true,false,false,false,false,2025-01-24,2025-03-07,false,false
13,Calendrier ramassage des ordures ménagères,https://app.panneaupocket.com/ville/864124154-faramans-38260?panneau=202304815,https://bievre-isere.geosphere.fr/guichet-unique,https://bievre-isere.geosphere.fr/guichet-unique,13,52,false,false,false,true,false,false,false,false,2025-01-23,2025-03-09,false,false
13,⚽ CSBF : Tournoi féminin ⚽,https://app.panneaupocket.com/ville/864124154-faramans-38260?panneau=267410545,https://bievre-isere.geosphere.fr/guichet-unique,https://bievre-isere.geosphere.fr/guichet-unique,11,54,false,false,false,true,false,false,false,false,2025-03-07,2025-04-24,false,false
13,خليج الجزائر ا,https://ar.teknopedia.teknokrat.ac.id/wiki/%D8%AE%D9%84%D9%8A%D8%AC_%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1,https://dinancom.geosphere.fr/fichiers/JSIR-AUF-Hanoi07/articles/AJSIR_1-p6_Morsli.pdf,Ressource introuvable,91,386,true,false,false,true,false,false,false,false,2025-01-10,2025-06-12,false,false
13,Entreprendre des travaux | Caen.fr,https://caen.fr/entreprendre-des-travaux,https://caenlamer.geosphere.fr/guichet-unique,Dépôt en ligne des dossiers d'urbanisme,34,245,false,false,false,true,false,false,false,false,2024-12-09,2025-08-04,false,false
13,Site de la Mairie de Chorey les Beaune | Commune de Chorey les Beaune,https://chorey-les-beaune.fr/,https://beaunecoteetsud.geosphere.fr/guichet-unique,Instruction Urbanisme -Dépôt guichet unique,23,65,false,false,false,false,false,false,true,false,2024-12-17,2025-08-02,false,false
13,L’urbanisme à la Mairie de Toulon | Site officiel de la ville de Toulon,https://toulon.fr/toulon-pratique/article/l-urbanisme-a-mairie-de-toulon,https://guichetunique.geosphere.fr/toulon/Login/Particulier,ici,8,65,false,false,false,true,false,false,false,false,2025-01-22,2025-06-13,false,false
